Order_ID,CustomerID,OrderDate,Category,Is_Discounted,平均毛利率,Amount,Gross_Profit,Acquisition_Channel,Region
3031,C_167,2025-10-28,服飾,0,0.6,133.37,80.02,FB廣告,中部
3032,C_290,2025-08-14,服飾,0,0.6,121.56,72.94,Google搜尋,中部
3033,C_440,2025-08-25,美妝,0,0.5,36.19,18.1,FB廣告,東部
3034,C_156,2025-01-26,服飾,0,0.6,81.18,48.71,FB廣告,南部
3035,C_421,2025-05-01,服飾,0,0.6,228.79,137.27,網紅推薦,南部
3036,C_007,2025-07-01,家電,0,0.15,32.33,4.85,FB廣告,東部
3037,C_196,2025-07-18,食品,0,0.25,1150.04,287.51,FB廣告,中部
3038,C_421,2025-10-29,服飾,0,0.6,103.89,62.33,網紅推薦,南部
3039,C_056,2025-09-12,美妝,0,0.5,167.4,83.7,自然流量,中部
3040,C_321,2025-05-02,家電,0,0.15,208.96,31.34,Google搜尋,北部
3041,C_193,2025-01-31,美妝,0,0.5,459.04,229.52,自然流量,中部
3042,C_047,2025-11-11,家電,0,0.15,193.78,29.07,FB廣告,中部
3043,C_148,2025-10-12,家電,0,0.15,51.0,7.65,Google搜尋,東部
3044,C_275,2025-04-16,服飾,1,0.6,226.29,135.77,Google搜尋,東部
3045,C_157,2025-08-12,服飾,0,0.6,458.08,274.85,Google搜尋,北部
3046,C_202,2025-09-30,服飾,0,0.6,60.66,36.4,FB廣告,南部
3047,C_444,2025-08-20,食品,0,0.25,330.31,82.58,FB廣告,東部
3048,C_402,2025-09-13,食品,0,0.25,191.38,47.84,自然流量,北部
3049,C_419,2025-01-24,美妝,0,0.5,163.23,81.61,Google搜尋,中部
3050,C_427,2025-04-19,服飾,1,0.6,78.26,46.96,Google搜尋,中部
3051,C_126,2025-07-10,食品,1,0.25,118.84,29.71,Google搜尋,南部
3052,C_395,2025-12-13,服飾,0,0.6,230.11,138.07,FB廣告,東部
3053,C_305,2025-01-25,食品,1,0.25,97.11,24.28,網紅推薦,中部
3054,C_369,2025-07-06,食品,0,0.25,55.74,13.94,FB廣告,中部
3055,C_294,2025-10-15,家電,0,0.15,53.51,8.03,FB廣告,中部
3056,C_064,2025-04-26,服飾,0,0.6,196.55,117.93,FB廣告,中部
3057,C_325,2025-12-04,服飾,0,0.6,242.08,145.25,自然流量,北部
3058,C_392,2025-02-06,食品,0,0.25,138.7,34.67,Google搜尋,中部
3059,C_418,2025-10-09,服飾,0,0.6,911.53,546.92,FB廣告,北部
3060,C_176,2025-05-17,食品,0,0.25,27.09,6.77,FB廣告,東部
3061,C_116,2025-08-15,服飾,0,0.6,216.96,130.18,網紅推薦,南部
3062,C_440,2025-11-16,家電,0,0.15,23.55,3.53,FB廣告,東部
3063,C_204,2025-11-24,服飾,0,0.6,133.78,80.27,網紅推薦,南部
3064,C_321,2025-07-01,家電,0,0.15,190.57,28.59,Google搜尋,北部
3065,C_031,2025-12-28,美妝,0,0.5,124.4,62.2,Google搜尋,東部
3066,C_388,2025-03-27,服飾,0,0.6,21.07,12.64,FB廣告,中部
3067,C_113,2025-02-22,服飾,1,0.6,134.95,80.97,自然流量,東部
3068,C_365,2025-12-14,服飾,0,0.6,148.85,89.31,自然流量,北部
3069,C_434,2025-12-21,家電,1,0.15,364.12,54.62,FB廣告,南部
3070,C_325,2025-08-23,服飾,0,0.6,35.62,21.37,自然流量,北部
3071,C_414,2025-09-24,服飾,0,0.6,627.01,376.21,Google搜尋,北部
3072,C_376,2025-10-14,食品,1,0.25,11.97,2.99,FB廣告,中部
3073,C_344,2025-04-10,美妝,0,0.5,40.61,20.3,Google搜尋,中部
3074,C_443,2025-03-28,家電,0,0.15,177.0,26.55,FB廣告,中部
3075,C_067,2025-01-15,食品,0,0.25,202.48,50.62,FB廣告,東部
3076,C_075,2025-04-11,家電,0,0.15,673.14,100.97,網紅推薦,東部
3077,C_045,2025-06-14,食品,0,0.25,180.05,45.01,FB廣告,東部
3078,C_260,2025-01-29,美妝,0,0.5,134.08,67.04,FB廣告,南部
3079,C_154,2025-04-24,食品,1,0.25,231.47,57.87,Google搜尋,南部
3080,C_155,2025-04-17,家電,0,0.15,14.28,2.14,自然流量,北部
3081,C_430,2025-12-30,服飾,0,0.6,54.18,32.51,FB廣告,東部
3082,C_363,2025-05-10,服飾,1,0.6,45.82,27.49,Google搜尋,南部
3083,C_448,2025-03-25,美妝,0,0.5,384.5,192.25,網紅推薦,南部
3084,C_234,2025-09-28,家電,0,0.15,544.58,81.69,Google搜尋,中部
3085,C_051,2025-09-01,家電,0,0.15,958.11,143.72,自然流量,中部
3086,C_306,2025-08-02,家電,0,0.15,262.32,39.35,自然流量,中部
3087,C_262,2025-11-02,美妝,0,0.5,362.13,181.06,自然流量,南部
3088,C_315,2025-06-15,服飾,0,0.6,163.03,97.82,網紅推薦,南部
3089,C_125,2025-10-06,食品,0,0.25,90.08,22.52,FB廣告,東部
3090,C_399,2025-02-28,美妝,1,0.5,50.42,25.21,網紅推薦,南部
3091,C_245,2025-03-31,食品,1,0.25,46.1,11.52,FB廣告,中部
3092,C_030,2025-11-27,服飾,0,0.6,37.67,22.6,FB廣告,北部
3093,C_426,2025-07-13,美妝,1,0.5,308.31,154.16,Google搜尋,中部
3094,C_122,2025-05-03,服飾,0,0.6,98.5,59.1,網紅推薦,中部
3095,C_125,2025-05-16,食品,0,0.25,71.99,18.0,FB廣告,東部
3096,C_037,2025-05-19,家電,0,0.15,19.55,2.93,FB廣告,中部
3097,C_170,2025-08-17,家電,0,0.15,59.55,8.93,Google搜尋,北部
3098,C_124,2025-10-01,食品,1,0.25,111.37,27.84,FB廣告,中部
3099,C_357,2025-02-19,家電,0,0.15,31.93,4.79,FB廣告,北部
3100,C_035,2025-04-28,食品,0,0.25,2121.75,530.44,自然流量,北部
3101,C_087,2025-07-21,美妝,0,0.5,38.85,19.42,網紅推薦,東部
3102,C_134,2025-07-10,美妝,0,0.5,469.93,234.96,FB廣告,南部
3103,C_196,2025-12-30,美妝,0,0.5,131.56,65.78,FB廣告,中部
3104,C_274,2025-11-19,家電,1,0.15,84.23,12.63,自然流量,東部
3105,C_201,2025-06-30,服飾,1,0.6,115.65,69.39,Google搜尋,東部
3106,C_369,2025-03-19,家電,0,0.15,150.51,22.58,FB廣告,中部
3107,C_285,2025-03-16,家電,0,0.15,186.14,27.92,Google搜尋,中部
3108,C_077,2025-10-22,服飾,0,0.6,55.59,33.35,網紅推薦,中部
3109,C_059,2025-10-08,服飾,1,0.6,259.65,155.79,FB廣告,東部
3110,C_431,2025-01-21,服飾,0,0.6,112.25,67.35,FB廣告,南部
3111,C_126,2025-06-20,服飾,0,0.6,39.2,23.52,Google搜尋,南部
3112,C_401,2025-01-15,家電,1,0.15,96.75,14.51,FB廣告,北部
3113,C_109,2025-07-30,食品,0,0.25,613.81,153.45,FB廣告,南部
3114,C_224,2025-02-17,美妝,0,0.5,184.83,92.42,FB廣告,南部
3115,C_278,2025-03-27,食品,0,0.25,149.09,37.27,Google搜尋,東部
3116,C_068,2025-05-29,家電,0,0.15,99.71,14.96,網紅推薦,中部
3117,C_069,2025-07-07,服飾,0,0.6,107.87,64.72,FB廣告,東部
3118,C_165,2025-11-02,美妝,0,0.5,184.95,92.48,FB廣告,中部
3119,C_305,2025-05-31,美妝,0,0.5,113.81,56.9,網紅推薦,中部
3120,C_397,2025-05-21,食品,0,0.25,233.72,58.43,網紅推薦,北部
3121,C_162,2025-03-10,家電,1,0.15,205.05,30.76,Google搜尋,南部
3122,C_365,2025-09-17,家電,0,0.15,45.02,6.75,自然流量,北部
3123,C_342,2025-11-30,家電,1,0.15,251.61,37.74,Google搜尋,中部
3124,C_309,2025-01-09,美妝,0,0.5,57.13,28.56,網紅推薦,北部
3125,C_379,2025-05-01,食品,0,0.25,54.83,13.71,網紅推薦,北部
3126,C_343,2025-04-11,美妝,0,0.5,144.71,72.36,FB廣告,北部
3127,C_435,2025-05-29,美妝,0,0.5,192.14,96.07,FB廣告,南部
3128,C_387,2025-05-26,服飾,0,0.6,274.49,164.69,FB廣告,北部
3129,C_042,2025-12-19,食品,0,0.25,17.18,4.3,Google搜尋,東部
3130,C_354,2025-08-31,服飾,0,0.6,326.77,196.06,FB廣告,南部
3131,C_416,2025-08-29,家電,0,0.15,224.23,33.63,Google搜尋,北部
3132,C_109,2025-12-03,美妝,1,0.5,71.8,35.9,FB廣告,南部
3133,C_051,2025-02-12,食品,0,0.25,117.18,29.3,自然流量,中部
3134,C_250,2025-04-05,家電,0,0.15,180.93,27.14,網紅推薦,北部
3135,C_341,2025-08-14,食品,0,0.25,4.53,1.13,Google搜尋,東部
3136,C_430,2025-01-06,美妝,0,0.5,42.48,21.24,FB廣告,東部
3137,C_383,2025-08-02,食品,1,0.25,474.03,118.51,Google搜尋,東部
3138,C_021,2025-07-25,家電,0,0.15,81.26,12.19,Google搜尋,北部
3139,C_300,2025-03-08,服飾,0,0.6,136.19,81.71,FB廣告,東部
3140,C_139,2025-04-10,美妝,0,0.5,132.07,66.04,FB廣告,中部
3141,C_359,2025-01-12,服飾,1,0.6,303.28,181.97,自然流量,中部
3142,C_324,2025-08-25,美妝,0,0.5,98.83,49.42,FB廣告,東部
3143,C_385,2025-11-18,家電,0,0.15,107.54,16.13,網紅推薦,南部
3144,C_092,2025-09-15,美妝,0,0.5,179.57,89.78,網紅推薦,北部
3145,C_447,2025-12-03,服飾,0,0.6,346.07,207.64,自然流量,東部
3146,C_280,2025-05-15,美妝,0,0.5,474.89,237.44,網紅推薦,南部
3147,C_125,2025-08-10,家電,1,0.15,107.88,16.18,FB廣告,東部
3148,C_397,2025-06-05,美妝,1,0.5,90.84,45.42,網紅推薦,北部
3149,C_111,2025-05-22,服飾,0,0.6,128.22,76.93,FB廣告,中部
3150,C_354,2025-06-07,家電,0,0.15,563.99,84.6,FB廣告,南部
3151,C_139,2025-11-22,服飾,0,0.6,323.21,193.93,FB廣告,中部
3152,C_435,2025-12-10,美妝,0,0.5,91.86,45.93,FB廣告,南部
3153,C_273,2025-09-19,食品,0,0.25,29.55,7.39,網紅推薦,東部
3154,C_099,2025-10-10,服飾,0,0.6,448.98,269.39,FB廣告,北部
3155,C_252,2025-12-04,美妝,1,0.5,502.33,251.16,FB廣告,中部
3156,C_338,2025-12-10,食品,0,0.25,48.87,12.22,網紅推薦,東部
3157,C_104,2025-08-17,食品,1,0.25,95.09,23.77,Google搜尋,中部
3158,C_214,2025-10-07,家電,0,0.15,356.57,53.49,FB廣告,東部
3159,C_249,2025-12-24,食品,0,0.25,218.28,54.57,自然流量,東部
3160,C_152,2025-10-17,服飾,0,0.6,20.2,12.12,FB廣告,北部
3161,C_250,2025-06-17,服飾,1,0.6,48.04,28.82,網紅推薦,北部
3162,C_275,2025-02-16,食品,0,0.25,265.5,66.38,Google搜尋,東部
3163,C_165,2025-07-22,美妝,1,0.5,190.42,95.21,FB廣告,中部
3164,C_341,2025-08-02,服飾,1,0.6,288.88,173.33,Google搜尋,東部
3165,C_008,2025-09-03,服飾,0,0.6,323.94,194.36,網紅推薦,東部
3166,C_284,2025-01-24,家電,0,0.15,188.99,28.35,FB廣告,北部
3167,C_005,2025-11-17,美妝,1,0.5,225.96,112.98,FB廣告,中部
3168,C_145,2025-10-01,食品,0,0.25,83.97,20.99,FB廣告,東部
3169,C_101,2025-02-13,美妝,0,0.5,166.38,83.19,FB廣告,中部
3170,C_164,2025-11-28,家電,0,0.15,203.05,30.46,Google搜尋,北部
3171,C_374,2025-11-09,家電,1,0.15,817.26,122.59,Google搜尋,中部
3172,C_147,2025-12-29,美妝,0,0.5,65.07,32.53,Google搜尋,中部
3173,C_064,2025-06-05,家電,1,0.15,306.08,45.91,FB廣告,中部
3174,C_091,2025-07-18,家電,0,0.15,132.22,19.83,FB廣告,北部
3175,C_117,2025-06-11,家電,0,0.15,312.53,46.88,網紅推薦,北部
3176,C_354,2025-08-22,美妝,0,0.5,131.58,65.79,FB廣告,南部
3177,C_267,2025-06-12,家電,0,0.15,481.74,72.26,Google搜尋,南部
3178,C_310,2025-04-26,食品,1,0.25,70.63,17.66,FB廣告,中部
3179,C_173,2025-04-03,食品,1,0.25,171.09,42.77,Google搜尋,中部
3180,C_047,2025-02-11,服飾,1,0.6,230.3,138.18,FB廣告,中部
3181,C_140,2025-10-11,食品,1,0.25,75.09,18.77,自然流量,北部
3182,C_246,2025-07-29,服飾,0,0.6,201.27,120.76,自然流量,北部
3183,C_149,2025-07-25,美妝,0,0.5,406.23,203.12,FB廣告,北部
3184,C_246,2025-08-08,家電,0,0.15,138.78,20.82,自然流量,北部
3185,C_395,2025-10-07,食品,1,0.25,314.34,78.58,FB廣告,東部
3186,C_005,2025-05-16,服飾,0,0.6,75.62,45.37,FB廣告,中部
3187,C_184,2025-04-16,美妝,1,0.5,49.58,24.79,網紅推薦,中部
3188,C_020,2025-04-28,服飾,0,0.6,297.52,178.51,FB廣告,東部
3189,C_425,2025-08-25,家電,1,0.15,84.84,12.73,FB廣告,南部
3190,C_046,2025-11-05,食品,0,0.25,27.75,6.94,Google搜尋,北部
3191,C_012,2025-04-10,美妝,0,0.5,69.39,34.7,自然流量,南部
3192,C_070,2025-09-18,服飾,1,0.6,571.11,342.67,自然流量,東部
3193,C_017,2025-11-01,美妝,1,0.5,428.49,214.24,FB廣告,中部
3194,C_371,2025-12-20,服飾,0,0.6,48.4,29.04,FB廣告,北部
3195,C_147,2025-10-13,服飾,1,0.6,34.41,20.65,Google搜尋,中部
3196,C_154,2025-11-24,家電,1,0.15,98.57,14.79,Google搜尋,南部
3197,C_304,2025-04-13,家電,0,0.15,420.09,63.01,Google搜尋,北部
3198,C_108,2025-03-04,服飾,0,0.6,122.03,73.22,網紅推薦,北部
3199,C_236,2025-06-24,食品,0,0.25,123.05,30.76,網紅推薦,中部
3200,C_308,2025-10-09,美妝,0,0.5,80.31,40.16,FB廣告,南部
3201,C_352,2025-10-20,美妝,1,0.5,113.12,56.56,網紅推薦,南部
3202,C_070,2025-08-14,家電,0,0.15,346.34,51.95,自然流量,東部
3203,C_183,2025-01-07,食品,0,0.25,161.62,40.4,自然流量,中部
3204,C_250,2025-05-07,服飾,0,0.6,121.28,72.77,網紅推薦,北部
3205,C_228,2025-04-02,家電,0,0.15,284.49,42.67,FB廣告,北部
3206,C_102,2025-07-09,服飾,0,0.6,159.43,95.66,Google搜尋,南部
3207,C_075,2025-12-25,服飾,0,0.6,383.84,230.3,網紅推薦,東部
3208,C_417,2025-02-22,家電,0,0.15,75.19,11.28,FB廣告,中部
3209,C_446,2025-08-30,食品,0,0.25,194.82,48.7,自然流量,南部
3210,C_216,2025-05-12,美妝,1,0.5,360.53,180.26,FB廣告,中部
3211,C_407,2025-12-30,家電,0,0.15,701.6,105.24,FB廣告,中部
3212,C_399,2025-04-22,食品,0,0.25,49.72,12.43,網紅推薦,南部
3213,C_411,2025-01-07,服飾,0,0.6,124.75,74.85,FB廣告,北部
3214,C_203,2025-08-18,家電,0,0.15,39.81,5.97,FB廣告,南部
3215,C_192,2025-06-05,美妝,0,0.5,56.27,28.14,網紅推薦,北部
3216,C_249,2025-07-16,美妝,1,0.5,151.19,75.6,自然流量,東部
3217,C_242,2025-11-19,服飾,0,0.6,19.55,11.73,自然流量,中部
3218,C_179,2025-12-30,家電,1,0.15,225.73,33.86,自然流量,東部
3219,C_437,2025-08-11,美妝,0,0.5,259.09,129.54,FB廣告,東部
3220,C_219,2025-09-07,家電,1,0.15,137.49,20.62,Google搜尋,中部
3221,C_082,2025-03-24,美妝,1,0.5,64.05,32.02,Google搜尋,東部
3222,C_092,2025-08-28,服飾,0,0.6,116.29,69.77,網紅推薦,北部
3223,C_435,2025-12-26,服飾,0,0.6,1232.29,739.37,FB廣告,南部
3224,C_175,2025-11-19,家電,0,0.15,88.2,13.23,Google搜尋,北部
3225,C_239,2025-09-20,食品,0,0.25,67.5,16.88,Google搜尋,北部
3226,C_260,2025-07-08,食品,1,0.25,14.7,3.68,FB廣告,南部
3227,C_391,2025-10-17,服飾,0,0.6,421.53,252.92,自然流量,南部
3228,C_365,2025-12-28,美妝,0,0.5,42.94,21.47,自然流量,北部
3229,C_163,2025-02-27,食品,1,0.25,162.1,40.52,Google搜尋,北部
3230,C_048,2025-01-09,服飾,1,0.6,1220.09,732.05,Google搜尋,南部
3231,C_329,2025-10-31,美妝,0,0.5,214.72,107.36,Google搜尋,北部
3232,C_328,2025-04-25,美妝,1,0.5,212.34,106.17,Google搜尋,南部
3233,C_116,2025-07-29,食品,0,0.25,107.15,26.79,網紅推薦,南部
3234,C_429,2025-02-10,服飾,0,0.6,203.12,121.87,FB廣告,南部
3235,C_337,2025-10-31,美妝,0,0.5,160.08,80.04,網紅推薦,中部
3236,C_337,2025-06-22,美妝,1,0.5,254.76,127.38,網紅推薦,中部
3237,C_369,2025-08-22,家電,0,0.15,13.24,1.99,FB廣告,中部
3238,C_225,2025-10-08,家電,0,0.15,216.91,32.54,FB廣告,南部
3239,C_352,2025-03-19,食品,0,0.25,228.94,57.24,網紅推薦,南部
3240,C_328,2025-04-18,家電,0,0.15,1895.69,284.35,Google搜尋,南部
3241,C_147,2025-10-08,服飾,0,0.6,147.78,88.67,Google搜尋,中部
3242,C_063,2025-02-08,食品,1,0.25,185.24,46.31,網紅推薦,東部
3243,C_294,2025-04-29,食品,0,0.25,220.6,55.15,FB廣告,中部
3244,C_323,2025-12-01,家電,0,0.15,226.9,34.03,Google搜尋,中部
3245,C_443,2025-12-02,美妝,1,0.5,43.22,21.61,FB廣告,中部
3246,C_325,2025-01-27,服飾,1,0.6,336.43,201.86,自然流量,北部
3247,C_013,2025-04-14,服飾,0,0.6,59.3,35.58,網紅推薦,北部
3248,C_431,2025-03-15,服飾,0,0.6,222.88,133.73,FB廣告,南部
3249,C_189,2025-07-10,食品,1,0.25,62.86,15.72,Google搜尋,南部
3250,C_287,2025-11-20,服飾,1,0.6,118.81,71.29,Google搜尋,南部
3251,C_208,2025-05-27,美妝,0,0.5,92.72,46.36,Google搜尋,中部
3252,C_114,2025-09-12,美妝,0,0.5,115.7,57.85,網紅推薦,中部
3253,C_022,2025-10-11,家電,0,0.15,136.59,20.49,FB廣告,北部
3254,C_349,2025-08-01,服飾,0,0.6,215.36,129.22,FB廣告,南部
3255,C_214,2025-05-03,食品,0,0.25,134.8,33.7,FB廣告,東部
3256,C_171,2025-07-25,家電,0,0.15,355.85,53.38,Google搜尋,北部
3257,C_323,2025-08-28,美妝,0,0.5,87.05,43.52,Google搜尋,中部
3258,C_054,2025-12-05,服飾,1,0.6,228.08,136.85,網紅推薦,北部
3259,C_394,2025-10-13,美妝,0,0.5,64.55,32.28,網紅推薦,南部
3260,C_298,2025-01-22,家電,0,0.15,882.38,132.36,FB廣告,北部
3261,C_320,2025-09-16,美妝,1,0.5,229.06,114.53,FB廣告,東部
3262,C_126,2025-12-23,服飾,0,0.6,73.91,44.35,Google搜尋,南部
3263,C_277,2025-04-15,服飾,0,0.6,840.94,504.56,網紅推薦,南部
3264,C_204,2025-09-15,家電,1,0.15,249.26,37.39,網紅推薦,南部
3265,C_194,2025-07-23,服飾,0,0.6,74.17,44.5,Google搜尋,東部
3266,C_169,2025-11-06,美妝,1,0.5,130.16,65.08,FB廣告,南部
3267,C_152,2025-09-19,美妝,0,0.5,47.56,23.78,FB廣告,北部
3268,C_035,2025-04-17,食品,0,0.25,47.55,11.89,自然流量,北部
3269,C_184,2025-09-08,食品,1,0.25,496.91,124.23,網紅推薦,中部
3270,C_286,2025-08-09,食品,0,0.25,60.43,15.11,FB廣告,南部
3271,C_057,2025-08-10,美妝,1,0.5,38.96,19.48,FB廣告,中部
3272,C_222,2025-09-15,美妝,0,0.5,280.27,140.14,Google搜尋,南部
3273,C_303,2025-07-20,家電,0,0.15,780.34,117.05,Google搜尋,中部
3274,C_163,2025-09-15,食品,1,0.25,472.14,118.04,Google搜尋,北部
3275,C_019,2025-12-15,美妝,0,0.5,1467.22,733.61,Google搜尋,南部
3276,C_370,2025-08-13,家電,0,0.15,1671.69,250.75,FB廣告,南部
3277,C_264,2025-07-21,美妝,0,0.5,60.32,30.16,Google搜尋,南部
3278,C_282,2025-08-14,家電,0,0.15,108.7,16.3,FB廣告,東部
3279,C_113,2025-08-24,食品,1,0.25,30.86,7.72,自然流量,東部
3280,C_327,2025-07-02,食品,1,0.25,46.39,11.6,Google搜尋,北部
3281,C_030,2025-07-19,食品,0,0.25,433.73,108.43,FB廣告,北部
3282,C_135,2025-12-23,美妝,0,0.5,195.75,97.88,自然流量,南部
3283,C_067,2025-09-03,美妝,0,0.5,636.81,318.4,FB廣告,東部
3284,C_065,2025-12-19,家電,0,0.15,62.46,9.37,FB廣告,東部
3285,C_292,2025-04-21,服飾,1,0.6,85.74,51.44,FB廣告,中部
3286,C_025,2025-01-06,服飾,0,0.6,268.7,161.22,Google搜尋,中部
3287,C_037,2025-08-24,食品,0,0.25,426.94,106.74,FB廣告,中部
3288,C_001,2025-05-07,服飾,1,0.6,28.94,17.36,FB廣告,北部
3289,C_399,2025-04-14,食品,0,0.25,116.69,29.17,網紅推薦,南部
3290,C_037,2025-08-25,家電,0,0.15,221.26,33.19,FB廣告,中部
3291,C_141,2025-06-04,服飾,0,0.6,324.73,194.84,自然流量,南部
3292,C_232,2025-09-14,服飾,1,0.6,395.72,237.43,Google搜尋,南部
3293,C_136,2025-08-23,食品,0,0.25,137.75,34.44,FB廣告,北部
3294,C_389,2025-10-16,家電,0,0.15,43.14,6.47,網紅推薦,南部
3295,C_188,2025-02-09,服飾,1,0.6,21.64,12.98,Google搜尋,南部
3296,C_128,2025-10-15,服飾,1,0.6,123.69,74.21,網紅推薦,南部
3297,C_201,2025-07-16,服飾,1,0.6,111.18,66.71,Google搜尋,東部
3298,C_127,2025-09-30,家電,0,0.15,66.95,10.04,網紅推薦,北部
3299,C_257,2025-09-21,家電,0,0.15,362.53,54.38,自然流量,南部
3300,C_164,2025-02-26,服飾,0,0.6,47.11,28.27,Google搜尋,北部
3301,C_035,2025-10-25,食品,0,0.25,76.56,19.14,自然流量,北部
3302,C_194,2025-04-08,食品,0,0.25,476.66,119.16,Google搜尋,東部
3303,C_191,2025-05-17,服飾,0,0.6,68.38,41.03,FB廣告,東部
3304,C_104,2025-03-28,家電,0,0.15,205.03,30.75,Google搜尋,中部
3305,C_023,2025-08-30,服飾,0,0.6,147.0,88.2,FB廣告,東部
3306,C_265,2025-07-18,家電,1,0.15,189.27,28.39,網紅推薦,南部
3307,C_290,2025-11-06,服飾,0,0.6,358.36,215.02,Google搜尋,中部
3308,C_430,2025-03-25,家電,0,0.15,205.47,30.82,FB廣告,東部
3309,C_384,2025-08-30,美妝,0,0.5,37.09,18.55,網紅推薦,中部
3310,C_260,2025-10-08,食品,0,0.25,43.93,10.98,FB廣告,南部
3311,C_414,2025-11-19,美妝,0,0.5,199.3,99.65,Google搜尋,北部
3312,C_358,2025-09-09,食品,0,0.25,59.18,14.8,Google搜尋,中部
3313,C_075,2025-07-09,家電,1,0.15,385.79,57.87,網紅推薦,東部
3314,C_355,2025-06-01,美妝,1,0.5,202.18,101.09,FB廣告,南部
3315,C_072,2025-10-29,食品,0,0.25,26.69,6.67,FB廣告,北部
3316,C_259,2025-10-05,服飾,1,0.6,981.5,588.9,Google搜尋,東部
3317,C_398,2025-05-19,家電,0,0.15,102.9,15.44,Google搜尋,東部
3318,C_188,2025-06-25,家電,1,0.15,120.39,18.06,Google搜尋,南部
3319,C_173,2025-01-08,服飾,0,0.6,226.45,135.87,Google搜尋,中部
3320,C_290,2025-10-22,服飾,0,0.6,136.1,81.66,Google搜尋,中部
3321,C_045,2025-08-23,食品,1,0.25,388.25,97.06,FB廣告,東部
3322,C_061,2025-06-12,家電,0,0.15,53.62,8.04,FB廣告,北部
3323,C_083,2025-02-18,食品,0,0.25,467.35,116.84,FB廣告,東部
3324,C_123,2025-10-29,服飾,1,0.6,293.24,175.94,FB廣告,北部
3325,C_358,2025-02-07,家電,1,0.15,68.42,10.26,Google搜尋,中部
3326,C_016,2025-05-16,服飾,0,0.6,190.88,114.53,FB廣告,東部
3327,C_066,2025-11-06,食品,0,0.25,498.79,124.7,Google搜尋,東部
3328,C_424,2025-08-07,食品,1,0.25,250.02,62.5,Google搜尋,中部
3329,C_145,2025-12-14,食品,1,0.25,171.98,43.0,FB廣告,東部
3330,C_375,2025-10-23,家電,0,0.15,276.57,41.49,FB廣告,中部
3331,C_162,2025-02-03,服飾,1,0.6,300.86,180.52,Google搜尋,南部
3332,C_234,2025-12-18,服飾,1,0.6,89.5,53.7,Google搜尋,中部
3333,C_380,2025-03-20,食品,0,0.25,173.6,43.4,FB廣告,北部
3334,C_144,2025-08-24,食品,1,0.25,346.77,86.69,FB廣告,北部
3335,C_358,2025-09-30,食品,0,0.25,169.51,42.38,Google搜尋,中部
3336,C_188,2025-06-10,食品,0,0.25,72.42,18.1,Google搜尋,南部
3337,C_322,2025-06-24,美妝,0,0.5,196.39,98.2,網紅推薦,北部
3338,C_450,2025-11-04,美妝,0,0.5,100.44,50.22,FB廣告,中部
3339,C_013,2025-08-09,美妝,1,0.5,265.66,132.83,網紅推薦,北部
3340,C_184,2025-01-09,食品,0,0.25,618.25,154.56,網紅推薦,中部
3341,C_111,2025-10-16,食品,1,0.25,292.12,73.03,FB廣告,中部
3342,C_415,2025-04-23,服飾,1,0.6,65.13,39.08,Google搜尋,北部
3343,C_290,2025-07-24,家電,1,0.15,200.68,30.1,Google搜尋,中部
3344,C_295,2025-07-05,服飾,0,0.6,11.25,6.75,FB廣告,北部
3345,C_451,2025-12-07,美妝,0,0.5,134.34,67.17,網紅推薦,北部
3346,C_392,2025-07-16,服飾,0,0.6,380.01,228.01,Google搜尋,中部
3347,C_215,2025-09-23,食品,1,0.25,221.89,55.47,網紅推薦,東部
3348,C_120,2025-09-19,美妝,0,0.5,165.68,82.84,Google搜尋,東部
3349,C_382,2025-09-05,美妝,1,0.5,1248.64,624.32,Google搜尋,北部
3350,C_055,2025-04-25,家電,1,0.15,26.98,4.05,Google搜尋,北部
3351,C_027,2025-05-01,家電,1,0.15,33.76,5.06,FB廣告,中部
3352,C_118,2025-05-21,美妝,0,0.5,240.35,120.18,FB廣告,北部
3353,C_221,2025-03-06,美妝,0,0.5,364.34,182.17,Google搜尋,中部
3354,C_231,2025-10-03,服飾,1,0.6,379.5,227.7,網紅推薦,東部
3355,C_053,2025-11-09,美妝,0,0.5,83.7,41.85,自然流量,南部
3356,C_295,2025-08-27,食品,1,0.25,63.81,15.95,FB廣告,北部
3357,C_321,2025-10-29,服飾,0,0.6,55.07,33.04,Google搜尋,北部
3358,C_401,2025-01-10,食品,1,0.25,204.85,51.21,FB廣告,北部
3359,C_233,2025-08-21,食品,1,0.25,55.52,13.88,Google搜尋,東部
3360,C_158,2025-07-14,食品,0,0.25,452.42,113.1,網紅推薦,北部
3361,C_437,2025-01-12,美妝,0,0.5,145.2,72.6,FB廣告,東部
3362,C_269,2025-06-26,家電,1,0.15,73.43,11.01,FB廣告,中部
3363,C_021,2025-06-26,家電,0,0.15,73.73,11.06,Google搜尋,北部
3364,C_403,2025-08-05,食品,0,0.25,32.08,8.02,Google搜尋,中部
3365,C_053,2025-01-11,美妝,0,0.5,67.08,33.54,自然流量,南部
3366,C_275,2025-04-28,服飾,0,0.6,85.39,51.23,Google搜尋,東部
3367,C_313,2025-06-13,食品,0,0.25,223.2,55.8,FB廣告,北部
3368,C_281,2025-02-08,服飾,1,0.6,134.4,80.64,網紅推薦,北部
3369,C_214,2025-02-22,服飾,0,0.6,62.82,37.69,FB廣告,東部
3370,C_031,2025-08-06,美妝,0,0.5,43.59,21.8,Google搜尋,東部
